ORDER_LINE_ID,ORDER_ID,ORDER_PRIORITY,CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_SEGMENT,CITY,PRODUCT_CATEGORY,PRODUCT_SUB_CATEGORY,PRODUCT_CONTAINER,PRODUCT_NAME,PROFIT,PROFIT_RATIO,QUANTITY_ORDERED,SALES,DISCOUNT,GROSS_UNIT_PRICE,SHIPPING_COST,SHIP_MODE,SHIP_DATE,ORDER_DATE,STATE,POSTAL_CODE,COUNTRY,LATITUDE,LONGITUDE,CONTINENT,REGION,SALES_REP
2056,88666,Critical,772,Jean Webster,Small Business,Voronezh,Office Supplies,Paper,Small Box,Xerox 1939,-9,-16.66666667,3,54,4,20,10,Express Air,1/16/2015,1/13/2015,Voronezhskaya Oblast',RU101492,Russia,51.72998069,39.26999548,Europe,Eastern Europe,
8914,86507,Not Specified,3225,Robyn Crawford,Small Business,Salem,Office Supplies,Appliances,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",-133,-16.81415929,4,791,53,220,68,Delivery Truck,1/14/2015,1/13/2015,Massachusetts,US01971,United States,42.5224989,-70.88309175,America,North America,Anand Prashad
8691,89716,Medium,3148,Leroy Field,Corporate,San Francisco,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,-65,-46.76258993,7,139,8,21,11,Regular Air,1/14/2015,1/13/2015,California,94010,United States,37.74000775,-122.4599777,America,North America,Janice Joplin
4348,89704,Critical,1636,Sidney Greenberg,Home Office,Vijayawada,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,-264,-46.89165187,5,563,35,122,56,Delivery Truck,1/16/2015,1/13/2015,Andhra Pradesh,IN11434,India,16.51995933,80.63000321,Asia,Southern Asia,
2055,88666,Critical,772,Jean Webster,Small Business,Voronezh,Office Supplies,Appliances,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,-42,-79.24528302,7,53,3,8,9,Regular Air,1/16/2015,1/13/2015,Voronezhskaya Oblast',RU101492,Russia,51.72998069,39.26999548,Europe,Eastern Europe,
8921,86507,Not Specified,3226,Arthur Gold,Small Business,Madison,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,-14,-77.77777778,4,18,0,5,1,Regular Air,1/15/2015,1/13/2015,Alabama,US10847,United States,43.07301556,-89.40111699,America,North America,Kevin Jernagan
8347,89128,Low,3035,Tina Evans,Home Office,Shanghai,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",50,64.93506494,12,77,2,7,1,Regular Air,1/20/2015,1/14/2015,,,China,31.2,121.5,Asia,Eastern Asia,
4337,90530,High,1632,Lori Wolfe,Home Office,Bangalore,Furniture,Office Furnishings,Small Box,"6"" Cubicle Wall Clock, Black",15,31.91489362,6,47,2,9,8,Express Air,1/16/2015,1/14/2015,Karnataka,IN11436,India,12.96999514,77.56000972,Asia,Southern Asia,
377,91086,Medium,145,Rhonda Ivey,Small Business,Edinburgh,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",2,14.28571429,2,14,1,7,2,Regular Air,1/17/2015,1/15/2015,England,GB101432,United Kingdom,55.94832786,-3.219090618,Europe,Northern Europe,
3688,37729,Not Specified,1402,Wesley Tate,Corporate,Chicago,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,-41,-9.403669725,48,436,15,9,6,Regular Air,1/15/2015,1/14/2015,Illinois,,United States,41.82999066,-87.75005497,America,North America,Chris Walker
3713,86144,Not Specified,1405,Crystal Floyd,Corporate,Recife,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,-32,-29.35779817,12,109,2,9,6,Regular Air,1/15/2015,1/14/2015,Pernambuco,BR111660,Brazil,-8.075645326,-34.91560551,America,South America,
8346,89128,Low,3035,Tina Evans,Home Office,Shanghai,Office Supplies,Paper,Small Box,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),-73,-140.3846154,10,52,1,5,5,Regular Air,1/20/2015,1/14/2015,,,China,31.2,121.5,Asia,Eastern Asia,
8041,86591,Critical,2924,Courtney Nelson,Consumer,Milan,Office Supplies,Paper,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",43,64.17910448,8,67,2,8,3,Regular Air,1/18/2015,1/15/2015,Provincia di Milano,IT101692,Italy,45.4699752,9.20500891,Europe,Southern Europe,
9367,88745,Low,3385,Daniel Richmond,Corporate,Baltimore,Technology,Telephones and Communication,Small Box,M70,412,52.15189873,6,790,23,133,9,Regular Air,1/21/2015,1/15/2015,Maryland,US10853,United States,39.29999005,-76.61998499,America,North America,Bill O'Reilly
8659,86789,Medium,3133,Kristine Singleton,Corporate,Austin,Office Supplies,Rubber Bands,Wrap Bag,Assorted Color Push Pins,4,21.05263158,10,19,1,2,1,Regular Air,1/17/2015,1/15/2015,Texas,US10908,United States,30.26694969,-97.74277836,America,North America,Kevin Jernagan
4257,89679,Critical,1603,Alex Watkins,Small Business,Merida,Office Supplies,Rubber Bands,Wrap Bag,Stockwell Push Pins,2,10.52631579,9,19,1,2,1,Regular Air,1/18/2015,1/15/2015,Yucatán,ME11690,Mexico,20.96663881,-89.61663355,America,Central America,
1754,22147,Low,667,Allison Kirby,Corporate,Adelaide,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68,7.981220657,37,852,44,24,9,Regular Air,1/20/2015,1/15/2015,South Australia,AU101679,Australia,-34.93498777,138.6000048,Oceania,Australia and New Zealand,
8040,86591,Critical,2924,Courtney Nelson,Consumer,Milan,Furniture,Office Furnishings,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",-103,-44.7826087,2,230,7,117,14,Regular Air,1/18/2015,1/15/2015,Provincia di Milano,IT101692,Italy,45.4699752,9.20500891,Europe,Southern Europe,
9366,88745,Low,3385,Daniel Richmond,Corporate,Charlotte,Office Supplies,Pens & Art Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",-21,-140,5,15,1,3,2,Express Air,1/16/2015,1/15/2015,Florida,US10911,United States,35.20499453,-80.83003809,America,North America,Belinda Stonarch
4521,86338,Medium,1697,Holly Osborne,Home Office,Victoria,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",-245,-191.40625,9,128,2,14,6,Regular Air,1/17/2015,1/15/2015,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
4258,89679,Critical,1603,Alex Watkins,Small Business,Merida,Furniture,Tables,Jumbo Box,"Bevis Round Conference Table Top, X-Base",-142,-78.88888889,1,180,7,189,29,Delivery Truck,1/18/2015,1/15/2015,Yucatán,ME11690,Mexico,20.96663881,-89.61663355,America,Central America,
1747,88677,Low,665,Miriam Mueller,Corporate,Perth,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",-163,-78.74396135,9,207,10,24,9,Regular Air,1/20/2015,1/15/2015,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
8658,86789,Medium,3133,Kristine Singleton,Corporate,Charlotte,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,-53,-80.3030303,12,66,5,6,8,Regular Air,1/17/2015,1/15/2015,Florida,US10911,United States,35.20499453,-80.83003809,America,North America,Belinda Stonarch
4531,90473,Medium,1702,Sandra Berry,Home Office,Victoria,Office Supplies,Paper,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",9,69.23076923,3,13,0,4,2,Express Air,1/19/2015,1/16/2015,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
951,87347,Medium,366,Patrick Rosenthal,Small Business,Manchester,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",398,20.1621074,6,1974,84,346,91,Delivery Truck,1/19/2015,1/16/2015,England,GB101493,United Kingdom,53.50041526,-2.247987103,Europe,Northern Europe,
5056,90099,Medium,1873,Lisa Kim,Corporate,Victoria,Office Supplies,Envelopes,Small Box,Tyvek Side-Opening Peel & Seel Expanding Envelopes,15,16.12903226,1,93,3,95,20,Regular Air,1/19/2015,1/17/2015,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
7150,46884,Medium,2618,Amy Hamrick Melvin,Corporate,New York City,Office Supplies,Envelopes,Small Box,Security-Tint Envelopes,16,12.21374046,18,131,10,8,1,Regular Air,1/19/2015,1/16/2015,,,,,,,,
7152,46884,Medium,2618,Amy Hamrick Melvin,Corporate,New York City,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,15,5.474452555,25,274,21,12,2,Regular Air,1/18/2015,1/16/2015,,,,,,,,
7466,88958,Not Specified,2725,Katharine Hudson,Home Office,Marseille,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",-64,-22.69503546,10,282,12,30,6,Regular Air,1/18/2015,1/16/2015,Provence-Alpes-Côte-d'Azur,FR121423,France,43.28997906,5.37501013,Europe,Western Europe,
1529,86307,Critical,592,Eva Silverman,Small Business,Hobart,Office Supplies,Labels,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",-232,-78.37837838,10,296,19,32,20,Regular Air,1/17/2015,1/16/2015,State of Tasmania,AU101564,Australia,-42.85000853,147.2950297,Oceania,Australia and New Zealand,
4575,90786,Medium,1719,Russell W Melton,Corporate,Victoria,Technology,Computer Peripherals,Small Pack,Maxell DVD-RAM Discs,-140,-106.870229,8,131,5,17,2,Regular Air,1/19/2015,1/16/2015,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
7151,46884,Medium,2618,Amy Hamrick Melvin,Corporate,New York City,Technology,Telephones and Communication,Small Box,6162,-788,-197.4937343,3,399,12,133,3,Regular Air,1/19/2015,1/16/2015,,,,,,,,
5057,90099,Medium,1873,Lisa Kim,Corporate,Victoria,Office Supplies,Paper,Small Box,Xerox 1991,-346,-217.6100629,7,159,8,24,8,Regular Air,1/17/2015,1/17/2015,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
1536,86307,Critical,593,Joel Huffman,Small Business,Perth,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,-52,-247.6190476,12,21,0,2,2,Regular Air,1/19/2015,1/16/2015,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
4530,90473,Medium,1702,Sandra Berry,Home Office,Victoria,Office Supplies,Appliances,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",-35,-77.77777778,3,45,2,16,13,Regular Air,1/20/2015,1/16/2015,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
6644,89299,High,2443,Danny Richmond,Corporate,Shanghai,Office Supplies,Binders and Binder Accessories,Small Box,Avery Arch Ring Binders,535,70.67371202,13,757,31,61,1,Regular Air,1/18/2015,1/17/2015,,,China,31.2,121.5,Asia,Eastern Asia,
5295,91550,Medium,1972,Priscilla Brandon,Corporate,Tijuana,Furniture,Chairs & Chairmats,Jumbo Drum,Global Leather Executive Chair,1420,67.26669825,6,2111,106,370,39,Delivery Truck,1/20/2015,1/17/2015,Baja California,ME101654,Mexico,32.50001752,-117.079996,America,Central America,
5296,91550,Medium,1972,Priscilla Brandon,Corporate,Merida,Technology,Office Machines,Small Box,"AT&T Black Trimline Phone, Model 210",-81,-100,5,81,4,17,9,Express Air,1/20/2015,1/17/2015,Yucatán,ME11690,Mexico,20.96663881,-89.61663355,America,Central America,
5289,91550,Medium,1971,Marsha Roy,Corporate,Merida,Office Supplies,Envelopes,Small Box,"Peel & Seel Recycled Catalog Envelopes, Brown",-28,-77.77777778,3,36,1,12,6,Regular Air,1/19/2015,1/17/2015,Yucatán,ME11690,Mexico,20.96663881,-89.61663355,America,Central America,
8543,86220,Critical,3095,Milton Lindsay,Consumer,Richmond,Office Supplies,Appliances,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,661,66.36546185,5,996,56,219,1,Regular Air,1/21/2015,1/18/2015,Georgia,US10879,United States,39.82889833,-84.89028121,America,North America,Belinda Stonarch
676,85857,Low,259,Edward Pugh,Consumer,Manchester,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,6,21.42857143,10,28,2,3,1,Regular Air,1/19/2015,1/18/2015,England,GB101493,United Kingdom,53.50041526,-2.247987103,Europe,Northern Europe,
1738,91212,Critical,659,Marjorie Arthur,Consumer,Adelaide,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,-122,-19.27330174,5,633,8,127,56,Delivery Truck,1/20/2015,1/18/2015,South Australia,AU101679,Australia,-34.93498777,138.6000048,Oceania,Australia and New Zealand,
1736,91212,Critical,657,Derek McCormick,Consumer,Hobart,Office Supplies,Paper,Small Box,Computer Printout Paper with Letter-Trim Perforations,-23,-127.7777778,1,18,1,20,9,Regular Air,1/21/2015,1/18/2015,State of Tasmania,AU101564,Australia,-42.85000853,147.2950297,Oceania,Australia and New Zealand,
8729,86898,Critical,3155,Julian Keith Mayer,Corporate,Sacramento,Office Supplies,Appliances,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",-187,-33.33333333,9,561,21,64,4,Regular Air,1/21/2015,1/19/2015,California,US10931,United States,38.57502138,-121.4700381,America,North America,Janice Joplin
7668,87553,Medium,2796,Cindy McLeod,Corporate,Rome,Office Supplies,Binders and Binder Accessories,Small Box,"Premier Elliptical Ring Binder, Black",258,68.25396825,12,378,12,32,1,Regular Air,1/23/2015,1/20/2015,Provincia di Roma,IT101425,Italy,41.89595563,12.48325842,Europe,Southern Europe,
3923,87076,Critical,1473,Paul Puckett,Home Office,Recife,Technology,Computer Peripherals,Small Pack,"Memorex Slim 80 Minute CD-R, 10/Pack",59,66.29213483,9,89,3,10,2,Express Air,1/22/2015,1/20/2015,Pernambuco,BR111660,Brazil,-8.075645326,-34.91560551,America,South America,
7673,87553,Medium,2797,Cameron Kendall,Corporate,New York,Office Supplies,Labels,Small Box,Avery 508,29,63.04347826,9,46,2,5,1,Regular Air,1/22/2015,1/20/2015,New York,US10875,United States,40.74997906,-73.98001693,America,North America,Anand Prashad
7800,87316,Medium,2855,Vicki Womble,Corporate,Shanghai,Furniture,Office Furnishings,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,597,55.38033395,10,1078,48,111,24,Regular Air,1/22/2015,1/20/2015,,,China,31.2,121.5,Asia,Eastern Asia,
5336,90000,Not Specified,1989,David Weaver,Home Office,Tijuana,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,853,29.56672444,8,2885,129,376,59,Delivery Truck,1/22/2015,1/21/2015,Baja California,ME101654,Mexico,32.50001752,-117.079996,America,Central America,
5337,90000,Not Specified,1989,David Weaver,Home Office,Cancun,Office Supplies,Paper,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,6,6.25,5,96,6,21,9,Regular Air,1/22/2015,1/20/2015,Quintana Roo,ME11670,Mexico,21.16995974,-86.83000777,America,Central America,
7799,87316,Medium,2855,Vicki Womble,Corporate,Shanghai,Office Supplies,Binders and Binder Accessories,Small Box,XtraLife ClearVue™ Slant-D Ring Binders by Cardinal,-12,-15.78947368,10,76,5,8,5,Regular Air,1/22/2015,1/20/2015,,,China,31.2,121.5,Asia,Eastern Asia,
685,86297,High,263,Carlos Hess,Small Business,Manchester,Furniture,Tables,Jumbo Box,Hon iLevel™ Computer Training Table,-227,-79.09407666,9,287,15,34,46,Delivery Truck,1/23/2015,1/20/2015,England,GB101493,United Kingdom,53.50041526,-2.247987103,Europe,Northern Europe,
7861,89872,Medium,2873,Benjamin Gunter,Small Business,Osaka,Office Supplies,Labels,Small Box,Avery 498,24,70.58823529,12,34,2,3,1,Regular Air,1/24/2015,1/21/2015,Osaka-fu,JP101669,Japan,34.75003522,135.4601448,Asia,Eastern Asia,
7962,86925,Low,2896,Anna Ellis,Home Office,Dnipropetrovsk,Furniture,Bookcases,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4697,64.43956647,8,7289,296,930,45,Delivery Truck,1/26/2015,1/21/2015,Dnipropetrovska Oblast',UK101690,Ukraine,48.47997235,35.00002356,Europe,Eastern Europe,
6681,89218,High,2456,Joan Beach,Home Office,Shanghai,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,708,57.23524656,7,1237,69,190,20,Regular Air,1/23/2015,1/21/2015,,,China,31.2,121.5,Asia,Eastern Asia,
7862,89872,Medium,2873,Benjamin Gunter,Small Business,Tokyo,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",381,16.57242279,10,2299,62,230,29,Delivery Truck,1/23/2015,1/21/2015,Tokyo-to,JP101525,Japan,35.68501691,139.7514074,Asia,Eastern Asia,
6684,89218,High,2457,Yvonne Collier,Home Office,Shanghai,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",-21,-14.78873239,9,142,5,16,10,Regular Air,1/22/2015,1/21/2015,,,China,31.2,121.5,Asia,Eastern Asia,
391,89521,Critical,151,Geoffrey Zhu,Home Office,Nottingham,Technology,Computer Peripherals,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,-20,-31.74603175,2,63,3,35,6,Regular Air,1/23/2015,1/21/2015,England,GB101491,United Kingdom,52.97034426,-1.170016725,Europe,Northern Europe,
5242,28225,Critical,1959,Bonnie Matthews Rowland,Corporate,Hong Kong,Furniture,Office Furnishings,Small Box,"Career Cubicle Clock, 8 1/4"", Black",-64,-33.16062176,9,193,7,21,14,Regular Air,1/22/2015,1/21/2015,Yau Tsim Mong,HK101477,Hong Kong S.A.R.,22.3049809,114.1850093,Asia,Southern Asia,
6682,89218,High,2456,Joan Beach,Home Office,Shanghai,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",-875,-83.41277407,11,1049,35,97,40,Express Air,1/23/2015,1/21/2015,,,China,31.2,121.5,Asia,Eastern Asia,
3830,90120,Critical,1438,Jean Weiss Diaz,Corporate,Rio de Janeiro,Office Supplies,Storage & Organization,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",-396,-155.9055118,3,254,5,85,35,Regular Air,1/24/2015,1/21/2015,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
9245,91296,Medium,3350,Amy York,Small Business,Jackson,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,-28,-7.235142119,5,387,8,78,12,Regular Air,1/25/2015,1/22/2015,Alabama,US10842,United States,35.61486615,-88.81389185,America,North America,Kevin Jernagan
4513,90189,Not Specified,1693,Melinda Thornton,Consumer,Toronto,Office Supplies,Paper,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",-28,-8.383233533,11,334,21,33,6,Regular Air,1/25/2015,1/22/2015,Ontario,CA101660,Canada,43.69997988,-79.42002079,America,North America,
4512,90189,Not Specified,1692,Rhonda Schroeder,Consumer,Vancouver,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",-29,-80.55555556,5,36,0,7,8,Regular Air,1/24/2015,1/22/2015,British Columbia,CA116601,Canada,49.27341658,-123.1216442,America,North America,Jane Doe
3387,89112,Low,1281,Pauline Denton,Small Business,Libreville,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,703,68.65234375,5,1024,47,211,24,Express Air,1/26/2015,1/23/2015,Estuaire,,Gabon,0.3901,9.4544,Africa,Middle Africa,
3386,89112,Low,1281,Pauline Denton,Small Business,Yaounde,Furniture,Chairs & Chairmats,Large Box,Safco Contoured Stacking Chairs,846,46.71452236,8,1811,140,252,24,Regular Air,1/26/2015,1/23/2015,,,Cameroon,3.8667,11.5167,Africa,Middle Africa,
3393,29319,Low,1282,Dana Sharpe,Small Business,Córdoba,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,380,8.839264945,21,4299,201,211,24,Express Air,1/26/2015,1/23/2015,Córdoba,AR101702,Argentina,-31.39995807,-64.18229456,America,South America,
3392,29319,Low,1282,Dana Sharpe,Small Business,Buenos Aires,Furniture,Chairs & Chairmats,Large Box,Safco Contoured Stacking Chairs,445,6.550861181,30,6793,533,252,24,Regular Air,1/26/2015,1/23/2015,Ciudad de Buenos Aires,AR101631,Argentina,-34.60250161,-58.39753137,America,South America,
2172,90270,High,830,Douglas Sutton,Corporate,St. Petersburg,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,-13,-14.44444444,6,90,3,15,7,Regular Air,1/24/2015,1/23/2015,City of St. Petersburg,RU101696,Russia,59.93901451,30.31602006,Europe,Eastern Europe,
2575,89431,Low,997,Phillip Pollard,Small Business,Moscow,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-outlet power strip,-23,-34.84848485,1,66,3,72,1,Regular Air,1/29/2015,1/23/2015,Moskva,RU101429,Russia,55.75216412,37.61552283,Europe,Eastern Europe,
6220,85947,Medium,2283,Nancy Holden,Home Office,Vancouver,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,-28,-38.35616438,6,73,1,12,7,Regular Air,1/26/2015,1/23/2015,British Columbia,CA116601,Canada,49.27341658,-123.1216442,America,North America,Jane Doe
5360,90333,Not Specified,1997,Harriet Bowman,Consumer,Gurgaon,Technology,Telephones and Communication,Small Box,5170i,17,3.549060543,4,479,29,133,9,Regular Air,1/28/2015,1/24/2015,Haryana,IN101445,India,28.45000633,77.01999101,Asia,Southern Asia,
